Time,Postmile (Abs),Postmile (CA),VDS,AggFlow,# Lane Points,% Observed
00:00,40.47,9.1,400450,73,4,100.0
00:00,40.18,8.81,400712,74,4,100.0
00:00,39.99,8.62,401104,73,4,100.0
00:00,39.81,8.44,401112,74,4,100.0
00:00,39.35,7.98,400207,68,4,100.0
00:00,38.96,7.59,401314,68,4,100.0
00:00,38.88,7.51,400554,104,4,0.0
00:00,38.67,7.3,400090,93,5,0.0
00:00,38.24,6.87,400972,62,4,100.0
00:00,37.68,R6.31,400152,64,5,100.0
00:00,37.32,R5.95,401422,67,5,100.0
00:00,37.07,5.7,401098,57,5,100.0
00:00,36.39,5.02,401107,57,5,100.0
00:00,36.08,4.71,400988,47,5,100.0
00:00,35.78,4.41,400118,53,4,100.0
00:00,35.58,R4.21,401441,46,4,100.0
00:00,35.40,R4.03,401468,75,4,0.0
00:00,35.17,R3.8,401955,63,5,0.0
00:00,34.82,3.45,401279,65,5,100.0
00:00,34.36,2.99,401487,81,4,0.0
00:00,34.15,2.78,406906,91,4,0.0
00:00,33.90,2.53,400212,59,4,100.0
00:00,33.60,2.23,400880,65,4,100.0
00:00,33.32,1.95,401102,65,4,100.0
00:00,32.41,R1.04,401917,71,4,0.0
00:00,31.83,R.46,401359,91,4,0.0
00:00,31.79,R21.78,401593,55,4,100.0
00:00,31.50,R.13,401434,53,4,100.0
00:00,31.48,R21.47,400546,105,5,0.0
00:00,31.16,21.15,400335,37,4,100.0
00:00,30.84,20.83,401594,122,4,100.0
00:00,30.54,20.53,401587,64,5,100.0
00:00,30.34,20.33,401582,69,5,60.0
00:00,30.15,20.14,401697,54,5,100.0
00:00,29.94,R19.93,401608,33,3,100.0
00:00,16.30,6.37,402799,138,3,100.0
00:00,15.89,5.96,402796,131,3,100.0
00:00,15.73,5.8,413985,129,3,100.0
00:00,14.80,4.87,413984,150,3,66.7
00:00,14.30,4.37,413983,157,3,100.0
00:00,13.98,M4.05,402794,88,4,100.0
00:00,13.95,4.02,413980,118,3,100.0
00:00,12.41,2.48,400376,172,4,0.0
00:00,12.21,M2.28,403257,122,4,0.0
00:00,11.86,M1.93,403250,53,3,100.0
00:00,11.41,1.48,401583,50,4,100.0
00:00,10.51,M.58,403246,44,3,100.0
00:00,10.28,.35,400232,78,3,0.0
00:00,9.95,M.02,411716,34,3,100.0
00:00,9.60,9.61,400870,48,3,100.0
00:00,8.72,M8.73,403244,54,3,66.7
00:00,8.54,8.55,407162,52,3,100.0
00:00,7.89,7.9,407163,43,3,100.0
00:00,7.57,7.58,407148,41,3,100.0
00:00,7.09,7.1,407150,53,4,100.0
00:00,6.62,6.63,407151,52,4,100.0
00:00,6.29,6.3,407152,45,4,100.0
00:00,5.70,5.71,407161,71,4,75.0
00:00,5.21,5.22,407174,86,4,75.0
00:00,5.01,5.02,407153,63,4,100.0
00:00,4.48,4.49,407155,60,4,100.0
00:00,3.93,3.94,407157,67,4,100.0
00:00,3.41,3.42,407181,119,4,0.0
00:00,2.80,2.81,407180,87,4,100.0
00:00,2.43,2.44,407179,81,4,100.0
00:00,1.78,1.79,407177,89,4,100.0
00:00,1.65,1.66,407176,80,4,100.0
00:00,1.41,1.42,407170,72,4,100.0
00:00,1.05,1.06,407167,122,5,100.0
00:00,0.47,.48,407165,136,6,100.0
00:00,0.27,.28,407173,119,3,0.0
00:00,0.24,.25,407172,63,4,0.0
00:05,69.59,11.56,400805,35,2,100.0
00:05,67.99,9.96,400551,77,2,0.0
00:05,65.10,R7.07,401424,37,2,100.0
00:05,63.09,5.06,400287,33,2,100.0
00:05,61.06,3.03,400369,201,2,100.0
00:05,59.88,1.85,404692,31,2,100.0
00:05,59.49,R1.46,400295,28,2,100.0
00:05,58.86,R.83,407460,23,2,100.0
00:05,57.75,.6,402158,154,5,0.0
00:05,57.75,.6,402157,59,5,0.0
00:05,57.60,.45,402156,68,5,0.0
00:05,57.60,.45,402155,56,5,0.0
00:05,57.45,.3,402153,61,5,0.0
00:05,57.45,.3,402154,54,5,0.0
00:05,57.30,.15,402151,76,5,0.0
00:05,57.30,.15,402152,76,5,0.0
00:05,56.59,25,402541,57,5,0.0
00:05,56.59,25,402540,80,5,0.0
00:05,55.90,24.23,402411,47,4,100.0
00:05,55.31,23.64,401768,65,4,0.0
00:05,54.67,23,404690,60,4,0.0
00:05,54.37,22.7,404689,151,4,0.0
00:05,53.90,22.23,404687,87,4,50.0
00:05,53.57,21.9,401780,61,4,100.0
00:05,53.31,21.64,401113,65,5,100.0
00:05,53.01,21.34,405924,41,4,100.0
00:05,52.78,21.11,401718,65,5,60.0
00:05,52.18,20.51,407456,70,4,0.0
00:05,51.97,20.3,407455,60,4,0.0
00:05,51.72,20.05,407457,60,4,0.0
00:05,51.05,19.38,407452,95,3,0.0
00:05,50.60,19.09,400184,65,4,100.0
00:05,50.51,R19,401742,80,4,0.0
00:05,49.33,R17.82,401770,89,5,100.0
00:05,49.09,R17.58,401778,166,5,100.0
00:05,49.01,R17.5,401762,182,6,100.0
00:05,48.50,17.01,400505,124,5,100.0
00:05,48.30,16.81,404696,144,4,0.0
00:05,48.29,16.8,404684,178,6,50.0
00:05,47.89,16.4,404695,150,4,0.0
00:05,47.87,16.38,407464,168,4,0.0
00:05,47.54,16.05,401407,223,6,100.0
00:05,47.31,15.82,400814,299,5,80.0
00:05,46.88,15.39,400078,195,6,66.7
00:05,46.38,14.89,401542,175,6,0.0
00:05,46.02,14.53,401095,94,4,0.0
00:05,45.76,14.27,400801,73,4,100.0
00:05,45.59,14.1,404694,68,3,100.0
00:05,45.19,13.7,400025,62,5,100.0
00:05,44.85,13.36,400211,57,5,80.0
00:05,44.81,13.32,404683,96,5,0.0
00:05,44.49,13,401566,60,4,100.0
00:05,44.21,12.72,400774,145,5,60.0
00:05,43.61,12.24,400303,67,4,0.0
00:05,43.46,12.09,400150,61,4,100.0
00:05,43.31,11.94,400785,274,4,100.0
00:05,43.17,11.8,401373,40,3,100.0
00:05,42.77,11.4,400933,41,4,100.0
00:05,42.59,11.22,400636,80,4,0.0
00:05,42.18,10.81,401444,82,4,0.0
00:05,41.86,R10.49,401924,42,4,100.0
00:05,41.62,R10.25,401724,43,4,100.0
00:05,41.28,9.91,407462,80,4,0.0
00:05,40.68,9.31,407463,82,4,0.0
00:05,40.47,9.1,400450,47,4,100.0
00:05,40.18,8.81,400712,52,4,100.0
00:05,39.99,8.62,401104,48,4,100.0
00:05,39.81,8.44,401112,45,4,100.0
00:05,39.35,7.98,400207,48,4,100.0
00:05,38.96,7.59,401314,45,4,100.0
00:05,38.88,7.51,400554,77,4,0.0
00:05,38.67,7.3,400090,67,5,0.0
00:05,38.24,6.87,400972,41,4,100.0
00:05,37.68,R6.31,400152,47,5,100.0
00:05,37.32,R5.95,401422,58,5,100.0
00:05,37.07,5.7,401098,52,5,100.0
00:05,36.39,5.02,401107,52,5,100.0
00:05,36.08,4.71,400988,56,5,100.0
00:05,35.78,4.41,400118,46,4,100.0
00:05,35.58,R4.21,401441,49,4,100.0
00:05,35.40,R4.03,401468,64,4,0.0
00:05,35.17,R3.8,401955,47,5,0.0
00:05,34.82,3.45,401279,62,5,100.0
00:05,34.36,2.99,401487,78,4,0.0
00:05,34.15,2.78,406906,76,4,0.0
00:05,33.90,2.53,400212,55,4,100.0
00:05,33.60,2.23,400880,66,4,100.0
00:05,33.32,1.95,401102,68,4,100.0
00:05,32.41,R1.04,401917,84,4,0.0
00:05,31.83,R.46,401359,94,4,0.0
00:05,31.79,R21.78,401593,70,4,100.0
00:05,31.50,R.13,401434,71,4,100.0
00:05,31.48,R21.47,400546,126,5,0.0
00:05,31.16,21.15,400335,44,4,100.0
00:05,30.84,20.83,401594,121,4,100.0
00:05,30.54,20.53,401587,78,5,100.0
00:05,30.34,20.33,401582,91,5,60.0
00:05,30.15,20.14,401697,62,5,100.0
00:05,29.94,R19.93,401608,42,3,100.0
00:05,16.30,6.37,402799,101,3,100.0
00:05,15.89,5.96,402796,97,3,100.0
00:05,15.73,5.8,413985,100,3,100.0
00:05,14.80,4.87,413984,113,3,66.7
00:05,14.30,4.37,413983,110,3,100.0
00:05,13.98,M4.05,402794,96,4,100.0
00:05,13.95,4.02,413980,99,3,100.0
00:05,12.41,2.48,400376,160,4,0.0
00:05,12.21,M2.28,403257,116,4,0.0
00:05,11.86,M1.93,403250,45,3,100.0
00:05,11.41,1.48,401583,51,4,100.0
00:05,10.51,M.58,403246,55,3,100.0
00:05,10.28,.35,400232,91,3,0.0
00:05,9.95,M.02,411716,48,3,100.0
00:05,9.60,9.61,400870,35,3,100.0
00:05,8.72,M8.73,403244,53,3,66.7
00:05,8.54,8.55,407162,43,3,100.0
00:05,7.89,7.9,407163,41,3,100.0
00:05,7.57,7.58,407148,41,3,100.0
00:05,7.09,7.1,407150,52,4,100.0
00:05,6.62,6.63,407151,45,4,100.0
00:05,6.29,6.3,407152,54,4,100.0
00:05,5.70,5.71,407161,72,4,75.0
00:05,5.21,5.22,407174,72,4,75.0
00:05,5.01,5.02,407153,51,4,100.0
00:05,4.48,4.49,407155,54,4,100.0
00:05,3.93,3.94,407157,52,4,100.0
00:05,3.41,3.42,407181,90,4,0.0
00:05,2.80,2.81,407180,60,4,100.0
00:05,2.43,2.44,407179,53,4,100.0
00:05,1.78,1.79,407177,75,4,100.0
00:05,1.65,1.66,407176,65,4,100.0
00:05,1.41,1.42,407170,67,4,100.0
00:05,1.05,1.06,407167,109,5,100.0
00:05,0.47,.48,407165,121,6,100.0
00:05,0.27,.28,407173,120,3,0.0
00:05,0.24,.25,407172,60,4,0.0
00:10,69.59,11.56,400805,35,2,100.0
00:10,67.99,9.96,400551,69,2,0.0
00:10,65.10,R7.07,401424,29,2,100.0
00:10,63.09,5.06,400287,27,2,100.0
00:10,61.06,3.03,400369,195,2,100.0
00:10,59.88,1.85,404692,30,2,100.0
00:10,59.49,R1.46,400295,46,2,100.0
00:10,58.86,R.83,407460,32,2,100.0
00:10,57.75,.6,402158,174,5,0.0
00:10,57.75,.6,402157,57,5,0.0
00:10,57.60,.45,402155,58,5,0.0
00:10,57.60,.45,402156,68,5,0.0
00:10,57.45,.3,402154,52,5,0.0
00:10,57.45,.3,402153,59,5,0.0
00:10,57.30,.15,402152,74,5,0.0
00:10,57.30,.15,402151,74,5,0.0
00:10,56.59,25,402540,81,5,0.0
00:10,56.59,25,402541,60,5,0.0
00:10,55.90,24.23,402411,48,4,100.0
00:10,55.31,23.64,401768,68,4,0.0
00:10,54.67,23,404690,59,4,0.0
00:10,54.37,22.7,404689,152,4,0.0
00:10,53.90,22.23,404687,82,4,50.0
00:10,53.57,21.9,401780,53,4,100.0
00:10,53.31,21.64,401113,29,5,100.0
00:10,53.01,21.34,405924,37,4,100.0
00:10,52.78,21.11,401718,58,5,60.0
00:10,52.18,20.51,407456,68,4,0.0
00:10,51.97,20.3,407455,59,4,0.0
00:10,51.72,20.05,407457,59,4,0.0
00:10,51.05,19.38,407452,65,3,0.0
00:10,50.60,19.09,400184,44,4,100.0
00:10,50.51,R19,401742,60,4,0.0
00:10,49.33,R17.82,401770,68,5,100.0
00:10,49.09,R17.58,401778,135,5,100.0
00:10,49.01,R17.5,401762,153,6,100.0
00:10,48.50,17.01,400505,87,5,100.0
00:10,48.30,16.81,404696,123,4,0.0
00:10,48.29,16.8,404684,162,6,50.0
00:10,47.89,16.4,404695,136,4,0.0
00:10,47.87,16.38,407464,146,4,0.0
00:10,47.54,16.05,401407,160,6,100.0
00:10,47.31,15.82,400814,228,5,80.0
00:10,46.88,15.39,400078,137,6,66.7
00:10,46.38,14.89,401542,137,6,0.0
00:10,46.02,14.53,401095,98,4,0.0
00:10,45.76,14.27,400801,61,4,100.0
00:10,45.59,14.1,404694,42,3,100.0
00:10,45.19,13.7,400025,52,5,100.0
00:10,44.85,13.36,400211,72,5,80.0
00:10,44.81,13.32,404683,103,5,0.0
00:10,44.49,13,401566,48,4,100.0
00:10,44.21,12.72,400774,162,5,60.0
00:10,43.61,12.24,400303,64,4,0.0
00:10,43.46,12.09,400150,52,4,100.0
00:10,43.31,11.94,400785,262,4,100.0
00:10,43.17,11.8,401373,51,3,100.0
00:10,42.77,11.4,400933,55,4,100.0
00:10,42.59,11.22,400636,85,4,0.0
00:10,42.18,10.81,401444,75,4,0.0
00:10,41.86,R10.49,401924,51,4,100.0
00:10,41.62,R10.25,401724,52,4,100.0
00:10,41.28,9.91,407462,68,4,0.0
00:10,40.68,9.31,407463,85,4,0.0
00:10,40.47,9.1,400450,57,4,100.0
00:10,40.18,8.81,400712,61,4,100.0
00:10,39.99,8.62,401104,62,4,100.0
00:10,39.81,8.44,401112,57,4,100.0
00:10,39.35,7.98,400207,66,4,100.0
00:10,38.96,7.59,401314,67,4,100.0
00:10,38.88,7.51,400554,104,4,0.0
00:10,38.67,7.3,400090,86,5,0.0
00:10,38.24,6.87,400972,51,4,100.0
00:10,37.68,R6.31,400152,60,5,100.0
00:10,37.32,R5.95,401422,58,5,100.0
00:10,37.07,5.7,401098,59,5,100.0
00:10,36.39,5.02,401107,63,5,100.0
00:10,36.08,4.71,400988,54,5,100.0
00:10,35.78,4.41,400118,49,4,100.0
00:10,35.58,R4.21,401441,52,4,100.0
00:10,35.40,R4.03,401468,64,4,0.0
00:10,35.17,R3.8,401955,45,5,0.0
00:10,34.82,3.45,401279,62,5,100.0
00:10,34.36,2.99,401487,75,4,0.0
00:10,34.15,2.78,406906,70,4,0.0
00:10,33.90,2.53,400212,55,4,100.0
00:10,33.60,2.23,400880,66,4,100.0
00:10,33.32,1.95,401102,57,4,100.0
00:10,32.41,R1.04,401917,65,4,0.0
00:10,31.83,R.46,401359,97,4,0.0
00:10,31.79,R21.78,401593,65,4,100.0
00:10,31.50,R.13,401434,55,4,100.0
00:10,31.48,R21.47,400546,110,5,0.0
00:10,31.16,21.15,400335,47,4,100.0
00:10,30.84,20.83,401594,129,4,100.0
00:10,30.54,20.53,401587,69,5,100.0
00:10,30.34,20.33,401582,83,5,60.0
00:10,30.15,20.14,401697,62,5,100.0
00:10,29.94,R19.93,401608,42,3,100.0
00:10,16.30,6.37,402799,135,3,100.0
00:10,15.89,5.96,402796,133,3,100.0
00:10,15.73,5.8,413985,115,3,100.0
00:10,14.80,4.87,413984,133,3,66.7
00:10,14.30,4.37,413983,137,3,100.0
00:10,13.98,M4.05,402794,125,4,100.0
00:10,13.95,4.02,413980,110,3,100.0
00:10,12.41,2.48,400376,169,4,0.0
00:10,12.21,M2.28,403257,123,4,0.0
00:10,11.86,M1.93,403250,57,3,100.0
00:10,11.41,1.48,401583,45,4,100.0
00:10,10.51,M.58,403246,51,3,100.0
00:10,10.28,.35,400232,90,3,0.0
00:10,9.95,M.02,411716,44,3,100.0
00:10,9.60,9.61,400870,41,3,100.0
00:10,8.72,M8.73,403244,52,3,66.7
00:10,8.54,8.55,407162,40,3,100.0
00:10,7.89,7.9,407163,34,3,100.0
00:10,7.57,7.58,407148,34,3,100.0
00:10,7.09,7.1,407150,38,4,100.0
00:10,6.62,6.63,407151,45,4,100.0
00:10,6.29,6.3,407152,32,4,100.0
00:10,5.70,5.71,407161,47,4,75.0
00:10,5.21,5.22,407174,41,4,75.0
00:10,5.01,5.02,407153,28,4,100.0
00:10,4.48,4.49,407155,33,4,100.0
00:10,3.93,3.94,407157,35,4,100.0
00:10,3.41,3.42,407181,93,4,0.0
00:10,2.80,2.81,407180,63,4,100.0
00:10,2.43,2.44,407179,54,4,100.0
00:10,1.78,1.79,407177,76,4,100.0
00:10,1.65,1.66,407176,67,4,100.0
00:10,1.41,1.42,407170,63,4,100.0
00:10,1.05,1.06,407167,105,5,100.0
00:10,0.47,.48,407165,114,6,100.0
00:10,0.27,.28,407173,101,3,0.0
00:10,0.24,.25,407172,59,4,0.0
00:15,69.59,11.56,400805,24,2,100.0
00:15,67.99,9.96,400551,64,2,0.0
00:15,65.10,R7.07,401424,31,2,100.0
00:15,63.09,5.06,400287,31,2,100.0
00:15,61.06,3.03,400369,150,2,100.0
00:15,59.88,1.85,404692,27,2,100.0
00:15,59.49,R1.46,400295,38,2,100.0
00:15,58.86,R.83,407460,13,2,100.0
00:15,57.75,.6,402157,52,5,0.0
00:15,57.75,.6,402158,138,5,0.0
00:15,57.60,.45,402155,52,5,0.0
00:15,57.60,.45,402156,64,5,0.0
00:15,57.45,.3,402153,59,5,0.0
00:15,57.45,.3,402154,50,5,0.0
00:15,57.30,.15,402151,73,5,0.0
00:15,57.30,.15,402152,73,5,0.0
00:15,56.59,25,402541,55,5,0.0
00:15,56.59,25,402540,61,5,0.0
00:15,55.90,24.23,402411,37,4,100.0
00:15,55.31,23.64,401768,50,4,0.0
00:15,54.67,23,404690,59,4,0.0
00:15,54.37,22.7,404689,130,4,0.0
00:15,53.90,22.23,404687,70,4,50.0
00:15,53.57,21.9,401780,46,4,100.0
00:15,53.31,21.64,401113,60,5,100.0
00:15,53.01,21.34,405924,31,4,100.0
00:15,52.78,21.11,401718,68,5,60.0
00:15,52.18,20.51,407456,74,4,0.0
00:15,51.97,20.3,407455,59,4,0.0
00:15,51.72,20.05,407457,59,4,0.0
00:15,51.05,19.38,407452,73,3,0.0
00:15,50.60,19.09,400184,50,4,100.0
00:15,50.51,R19,401742,61,4,0.0
00:15,49.33,R17.82,401770,69,5,100.0
00:15,49.09,R17.58,401778,146,5,100.0
00:15,49.01,R17.5,401762,154,6,100.0
00:15,48.50,17.01,400505,113,5,100.0
00:15,48.30,16.81,404696,134,4,0.0
00:15,48.29,16.8,404684,149,6,50.0
00:15,47.89,16.4,404695,140,4,0.0
00:15,47.87,16.38,407464,152,4,0.0
00:15,47.54,16.05,401407,164,6,100.0
00:15,47.31,15.82,400814,257,5,80.0
00:15,46.88,15.39,400078,158,6,66.7
00:15,46.38,14.89,401542,141,6,0.0
00:15,46.02,14.53,401095,82,4,0.0
00:15,45.76,14.27,400801,70,4,100.0
00:15,45.59,14.1,404694,61,3,100.0
00:15,45.19,13.7,400025,67,5,100.0
00:15,44.85,13.36,400211,74,5,80.0
00:15,44.81,13.32,404683,108,5,0.0
00:15,44.49,13,401566,68,4,100.0
00:15,44.21,12.72,400774,162,5,60.0
00:15,43.61,12.24,400303,80,4,0.0
00:15,43.46,12.09,400150,67,4,100.0
00:15,43.31,11.94,400785,254,4,100.0
00:15,43.17,11.8,401373,58,3,100.0
00:15,42.77,11.4,400933,56,4,100.0
00:15,42.59,11.22,400636,80,4,0.0
00:15,42.18,10.81,401444,75,4,0.0
00:15,41.86,R10.49,401924,53,4,100.0
00:15,41.62,R10.25,401724,55,4,100.0
00:15,41.28,9.91,407462,77,4,0.0
00:15,40.68,9.31,407463,82,4,0.0
00:15,40.47,9.1,400450,51,4,100.0
00:15,40.18,8.81,400712,42,4,100.0
00:15,39.99,8.62,401104,43,4,100.0
00:15,39.81,8.44,401112,43,4,100.0
00:15,39.35,7.98,400207,37,4,100.0
00:15,38.96,7.59,401314,39,4,100.0
00:15,38.88,7.51,400554,70,4,0.0
00:15,38.67,7.3,400090,75,5,0.0
00:15,38.24,6.87,400972,48,4,100.0
00:15,37.68,R6.31,400152,51,5,100.0
00:15,37.32,R5.95,401422,57,5,100.0
00:15,37.07,5.7,401098,49,5,100.0
00:15,36.39,5.02,401107,51,5,100.0
00:15,36.08,4.71,400988,56,5,100.0
00:15,35.78,4.41,400118,54,4,100.0
00:15,35.58,R4.21,401441,48,4,100.0
00:15,35.40,R4.03,401468,74,4,0.0
00:15,35.17,R3.8,401955,62,5,0.0
00:15,34.82,3.45,401279,62,5,100.0
00:15,34.36,2.99,401487,78,4,0.0
00:15,34.15,2.78,406906,67,4,0.0
00:15,33.90,2.53,400212,63,4,100.0
00:15,33.60,2.23,400880,68,4,100.0
00:15,33.32,1.95,401102,67,4,100.0
00:15,32.41,R1.04,401917,100,4,0.0
00:15,31.83,R.46,401359,97,4,0.0
00:15,31.79,R21.78,401593,59,4,100.0
00:15,31.50,R.13,401434,64,4,100.0
00:15,31.48,R21.47,400546,106,5,0.0
00:15,31.16,21.15,400335,36,4,100.0
00:15,30.84,20.83,401594,112,4,100.0
00:15,30.54,20.53,401587,69,5,100.0
00:15,30.34,20.33,401582,75,5,60.0
00:15,30.15,20.14,401697,54,5,100.0
00:15,29.94,R19.93,401608,34,3,100.0
00:15,16.30,6.37,402799,138,3,100.0
00:15,15.89,5.96,402796,143,3,100.0
00:15,15.73,5.8,413985,137,3,100.0
00:15,14.80,4.87,413984,140,3,66.7
00:15,14.30,4.37,413983,150,3,100.0
00:15,13.98,M4.05,402794,143,4,100.0
00:15,13.95,4.02,413980,122,3,100.0
00:15,12.41,2.48,400376,174,4,0.0
00:15,12.21,M2.28,403257,102,4,0.0
00:15,11.86,M1.93,403250,39,3,100.0
00:15,11.41,1.48,401583,46,4,100.0
00:15,10.51,M.58,403246,33,3,100.0
00:15,10.28,.35,400232,70,3,0.0
00:15,9.95,M.02,411716,29,3,100.0
00:15,9.60,9.61,400870,27,3,100.0
00:15,8.72,M8.73,403244,37,3,66.7
00:15,8.54,8.55,407162,32,3,100.0
00:15,7.89,7.9,407163,31,3,100.0
00:15,7.57,7.58,407148,29,3,100.0
00:15,7.09,7.1,407150,40,4,100.0
00:15,6.62,6.63,407151,51,4,100.0
00:15,6.29,6.3,407152,37,4,100.0
00:15,5.70,5.71,407161,56,4,75.0
00:15,5.21,5.22,407174,60,4,75.0
00:15,5.01,5.02,407153,48,4,100.0
00:15,4.48,4.49,407155,55,4,100.0
00:15,3.93,3.94,407157,56,4,100.0
00:15,3.41,3.42,407181,109,4,0.0
00:15,2.80,2.81,407180,71,4,100.0
00:15,2.43,2.44,407179,63,4,100.0
00:15,1.78,1.79,407177,76,4,100.0
00:15,1.65,1.66,407176,72,4,100.0
00:15,1.41,1.42,407170,71,4,100.0
00:15,1.05,1.06,407167,121,5,100.0
00:15,0.47,.48,407165,137,6,100.0
00:15,0.27,.28,407173,115,3,0.0
00:15,0.24,.25,407172,59,4,0.0
00:20,69.59,11.56,400805,22,2,100.0
00:20,67.99,9.96,400551,60,2,0.0
00:20,65.10,R7.07,401424,20,2,100.0
00:20,63.09,5.06,400287,13,2,100.0
00:20,61.06,3.03,400369,136,2,100.0
00:20,59.88,1.85,404692,12,2,100.0
00:20,59.49,R1.46,400295,19,2,100.0
00:20,58.86,R.83,407460,12,2,100.0
00:20,57.75,.6,402158,131,5,0.0
00:20,57.75,.6,402157,49,5,0.0
00:20,57.60,.45,402155,45,5,0.0
00:20,57.60,.45,402156,53,5,0.0
00:20,57.45,.3,402154,45,5,0.0
00:20,57.45,.3,402153,48,5,0.0
00:20,57.30,.15,402152,66,5,0.0
00:20,57.30,.15,402151,66,5,0.0
00:20,56.59,25,402541,44,5,0.0
00:20,56.59,25,402540,74,5,0.0
00:20,55.90,24.23,402411,51,4,100.0
00:20,55.31,23.64,401768,58,4,0.0
00:20,54.67,23,404690,53,4,0.0
00:20,54.37,22.7,404689,138,4,0.0
00:20,53.90,22.23,404687,79,4,50.0
00:20,53.57,21.9,401780,54,4,100.0
00:20,53.31,21.64,401113,58,5,100.0
00:20,53.01,21.34,405924,39,4,100.0
00:20,52.78,21.11,401718,83,5,60.0
00:20,52.18,20.51,407456,88,4,0.0
00:20,51.97,20.3,407455,53,4,0.0
00:20,51.72,20.05,407457,53,4,0.0
00:20,51.05,19.38,407452,79,3,0.0
00:20,50.60,19.09,400184,55,4,100.0
00:20,50.51,R19,401742,66,4,0.0
00:20,49.33,R17.82,401770,71,5,100.0
00:20,49.09,R17.58,401778,139,5,100.0
00:20,49.01,R17.5,401762,141,6,100.0
00:20,48.50,17.01,400505,135,5,100.0
00:20,48.30,16.81,404696,133,4,0.0
00:20,48.29,16.8,404684,125,6,50.0
00:20,47.89,16.4,404695,121,4,0.0
00:20,47.87,16.38,407464,137,4,0.0
00:20,47.54,16.05,401407,145,6,100.0
00:20,47.31,15.82,400814,206,5,80.0
00:20,46.88,15.39,400078,133,6,66.7
00:20,46.38,14.89,401542,136,6,0.0
00:20,46.02,14.53,401095,83,4,0.0
00:20,45.76,14.27,400801,55,4,100.0
00:20,45.59,14.1,404694,37,3,100.0
00:20,45.19,13.7,400025,43,5,100.0
00:20,44.85,13.36,400211,50,5,80.0
00:20,44.81,13.32,404683,92,5,0.0
00:20,44.49,13,401566,49,4,100.0
00:20,44.21,12.72,400774,121,5,60.0
00:20,43.61,12.24,400303,66,4,0.0
00:20,43.46,12.09,400150,55,4,100.0
00:20,43.31,11.94,400785,234,4,100.0
00:20,43.17,11.8,401373,45,3,100.0
00:20,42.77,11.4,400933,54,4,100.0
00:20,42.59,11.22,400636,82,4,0.0
00:20,42.18,10.81,401444,86,4,0.0
00:20,41.86,R10.49,401924,53,4,100.0
